t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
698.053,176.45866394,180.93069458,237.0,235.0,140.0,120.0,123.253746033,-456.290466309,2135.55541992,584.728942871,-873.296325684,2165.55541992,-147.669631958,0.0,2105.55541992
698.225,177.177841187,177.66696167,235.0,235.0,140.0,120.0,128.936431885,-432.846740723,2140.48681641,570.83807373,-875.28503418,2170.48681641,-148.015487671,0.0,2110.48681641
698.334,177.881744385,177.197296143,237.0,235.0,140.0,118.0,134.365921021,-429.788604736,2142.81591797,586.689331055,-876.224243164,2172.81591797,-148.178833008,14.8178682327,2112.81591797
698.381,177.573745728,178.946624756,235.0,235.0,138.0,120.0,132.522857666,-444.513824463,2150.46240234,573.461608887,-879.307861328,2180.46240234,-163.586608887,0.0,2120.46240234
698.444,177.373779297,179.042282104,235.0,235.0,140.0,118.0,131.161804199,-445.734619141,2152.87475586,574.096069336,-880.280639648,2182.87475586,-148.884292603,14.8884134293,2122.87475586
698.631,181.602355957,171.576141357,235.0,235.0,142.0,116.0,164.058364868,-391.693389893,2165.72290039,577.475158691,-885.461914062,2195.72290039,-134.806838989,29.9570999146,2135.72290039
698.819,184.717254639,171.18208313,237.0,235.0,138.0,116.0,189.398254395,-392.1875,2185.15063477,598.120300293,-893.296447754,2215.15063477,-166.262680054,30.2296066284,2155.15063477
698.85,182.758468628,172.287322998,237.0,235.0,140.0,116.0,175.482467651,-403.169006348,2198.85302734,601.820129395,-898.822143555,2228.85302734,-152.108901978,30.4218025208,2168.85302734
698.881,181.853683472,173.243347168,235.0,235.0,140.0,116.0,169.810684204,-413.719238281,2215.87841797,590.666015625,-905.687988281,2245.87841797,-153.302947998,30.660615921,2185.87841797
698.912,180.110046387,175.116714478,235.0,235.0,140.0,116.0,157.809005737,-432.515930176,2237.81542969,596.43548584,-914.534423828,2267.81542969,-154.841461182,30.9683170319,2207.81542969
698.944,179.52935791,174.665878296,233.0,235.0,140.0,116.0,154.91885376,-433.643310547,2262.15234375,586.760437012,-924.348632812,2292.15234375,-156.548294067,31.3096847534,2232.15234375
698.99,178.894317627,173.304336548,231.0,235.0,140.0,116.0,150.852142334,-425.581634521,2276.80517578,574.333007812,-930.25769043,2306.80517578,-157.575942993,31.51521492,2246.80517578
699.006,178.015075684,173.63684082,227.0,235.0,140.0,116.0,144.479507446,-430.163482666,2287.05078125,544.383422852,-934.389404297,2317.05078125,-158.294494629,31.6589260101,2257.05078125
699.053,177.225585938,173.717041016,227.0,235.0,138.0,116.0,138.438446045,-431.71270752,2291.86132812,545.513671875,-936.329284668,2321.86132812,-174.495056152,31.7264003754,2261.86132812
699.084,176.688659668,173.944580078,225.0,235.0,138.0,114.0,134.897918701,-436.045288086,2305.09765625,532.246582031,-941.667053223,2335.09765625,-175.516189575,47.8680686951,2275.09765625
699.225,167.765991211,171.095901489,213.0,235.0,132.0,114.0,66.7760543823,-439.349395752,2452.05102539,461.297393799,-1000.9284668,2482.05102539,-237.813140869,50.9599647522,2422.05102539
699.256,163.94354248,171.794952393,211.0,235.0,130.0,114.0,34.5934448242,-454.354309082,2501.5703125,452.74609375,-1020.89801025,2531.5703125,-260.009216309,52.0018501282,2471.5703125
699.287,163.229614258,170.885131836,209.0,235.0,130.0,112.0,28.4569358826,-448.360473633,2512.70751953,436.904937744,-1025.38928223,2542.70751953,-261.180847168,69.6482162476,2482.70751953
699.381,162.711593628,165.376251221,203.0,235.0,130.0,110.0,24.1911697388,-404.81829834,2544.11669922,388.142425537,-1038.05554199,2574.11669922,-264.485076904,88.1616744995,2514.11669922
699.444,158.827255249,166.067184448,199.0,235.0,128.0,110.0,-10.7698898315,-423.057678223,2618.8671875,362.259063721,-1068.1998291,2648.8671875,-290.505401611,90.7829208374,2588.8671875
699.475,158.640228271,164.446014404,195.0,235.0,126.0,108.0,-12.5055580139,-408.760040283,2622.65429688,325.569122314,-1069.72717285,2652.65429688,-309.113494873,109.098922729,2592.65429688
699.506,157.692932129,163.56199646,195.0,235.0,126.0,106.0,-21.3816947937,-403.728637695,2642.93969727,328.058807373,-1077.90759277,2672.93969727,-311.532073975,128.277923584,2612.93969727
699.537,156.497665405,163.142471313,193.0,235.0,126.0,106.0,-32.6593360901,-402.303955078,2659.22338867,311.196899414,-1084.47424316,2689.22338867,-313.473510742,129.077346802,2629.22338867
699.569,156.121627808,162.865753174,193.0,235.0,126.0,106.0,-36.4023208618,-402.336578369,2676.60717773,313.208526611,-1091.48449707,2706.60717773,-315.546142578,129.930770874,2646.60717773
699.6,156.072235107,162.67868042,191.0,235.0,124.0,106.0,-37.0386505127,-402.4581604,2689.15136719,295.589935303,-1096.54321289,2719.15136719,-335.691314697,130.546615601,2659.15136719
699.631,156.149703979,162.584442139,191.0,235.0,124.0,106.0,-36.5239448547,-403.956726074,2705.13818359,297.327819824,-1102.9901123,2735.13818359,-337.709472656,131.331466675,2675.13818359
699.662,156.265579224,161.500518799,189.0,235.0,124.0,106.0,-35.6976470947,-396.706604004,2725.97290039,280.264038086,-1111.39208984,2755.97290039,-340.339691162,132.354293823,2695.97290039
699.694,156.485137939,161.502853394,187.0,235.0,124.0,110.0,-33.906162262,-400.358276367,2750.91015625,263.296661377,-1121.44848633,2780.91015625,-343.487731934,95.413230896,2720.91015625
699.725,156.009155273,160.810791016,185.0,235.0,124.0,106.0,-38.8859672546,-397.651733398,2778.6472168,246.224746704,-1132.63378906,2808.6472168,-346.989257812,134.940261841,2748.6472168
699.756,156.057693481,159.765274048,183.0,235.0,124.0,106.0,-38.7421264648,-390.784667969,2802.45751953,228.447067261,-1142.23571777,2832.45751953,-349.995056152,136.109191895,2772.45751953
699.819,154.900146484,157.309432983,181.0,235.0,126.0,106.0,-51.1516036987,-374.213745117,2860.26708984,212.839309692,-1165.54846191,2890.26708984,-337.44329834,138.947250366,2830.26708984
699.85,154.486816406,156.209991455,181.0,235.0,126.0,106.0,-55.9603500366,-367.541931152,2894.56982422,215.365371704,-1179.3815918,2924.56982422,-341.533081055,140.631286621,2864.56982422
699.944,153.899261475,152.433135986,181.0,235.0,126.0,108.0,-64.375,-342.234375,3009.125,223.801208496,-1225.57788086,3039.125,-355.191101074,125.361610413,2979.125
699.991,153.505767822,154.603393555,181.0,235.0,126.0,106.0,-70.1470565796,-373.766540527,3080.2590332,229.039520264,-1254.26379395,3110.2590332,-363.672210693,149.747390747,3050.2590332
700.037,154.674545288,152.054016113,179.0,235.0,128.0,104.0,-57.7929458618,-347.856506348,3094.73242188,208.190460205,-1260.10046387,3124.73242188,-343.903839111,171.951904297,3064.73242188
1050.041,139.504241943,92.6020278931,153.0,99.0,128.0,88.0,-426.611114502,570.277770996,5935.72216797,-146.438552856,439.315826416,5965.72216797,-662.700805664,662.700744629,5905.72216797
1050.276,139.501144409,92.5939407349,153.0,99.0,128.0,88.0,-426.861114502,570.694458008,5938.30566406,-146.501983643,439.506072998,5968.30566406,-662.990600586,662.990661621,5908.30566406
1050.307,139.5572052,92.6711044312,153.0,99.0,128.0,88.0,-424.931518555,568.068481445,5927.67138672,-146.240936279,438.722930908,5957.67138672,-661.797363281,661.797302246,5897.67138672
1050.338,139.585174561,92.6686859131,153.0,99.0,128.0,88.0,-424.506835938,568.328735352,5929.86279297,-146.29473877,438.884338379,5959.86279297,-662.043273926,662.043212891,5899.86279297
1050.37,139.361862183,92.6630096436,153.0,99.0,128.0,88.0,-429.887329102,569.422546387,5940.04199219,-146.54460144,439.63394165,5970.04199219,-663.18548584,663.18548584,5910.04199219
1050.401,139.582824707,92.6778564453,153.0,99.0,128.0,88.0,-424.5753479,568.164367676,5930.13671875,-146.301467896,438.904510498,5960.13671875,-662.073974609,662.073974609,5900.13671875
1050.432,123.877120972,114.660110474,155.0,179.0,128.0,88.0,-800.140625,118.28125,6316.6875,-111.278594971,-1313.08740234,6346.6875,-705.450134277,705.450134277,6286.6875
1050.463,130.528076172,117.85357666,155.0,179.0,128.0,88.0,-662.373046875,48.240234375,6409.13671875,-112.899536133,-1332.21447754,6439.13671875,-715.824157715,715.824157715,6379.13671875
1050.51,135.409194946,124.423522949,155.0,179.0,128.0,88.0,-552.821289062,-99.4443359375,6410.87841797,-112.93006897,-1332.5748291,6440.87841797,-716.01965332,716.019592285,6380.87841797
1050.541,135.126113892,123.486434937,155.0,179.0,128.0,88.0,-558.775268555,-78.3204345703,6406.17871094,-112.847671509,-1331.60253906,6436.17871094,-715.49230957,715.492248535,6376.17871094
1050.557,135.26651001,128.876922607,155.0,179.0,128.0,88.0,-552.727294922,-198.375411987,6372.81054688,-112.262619019,-1324.69885254,6402.81054688,-711.74786377,711.74786377,6342.81054688
1050.588,134.011886597,127.584846497,155.0,179.0,128.0,88.0,-580.220397949,-169.342147827,6366.83789062,-112.157897949,-1323.46313477,6396.83789062,-711.077697754,711.077697754,6336.83789062
1050.62,138.244430542,135.684387207,155.0,179.0,128.0,88.0,-487.099487305,-351.167907715,6384.87890625,-112.474212646,-1327.19567871,6414.87890625,-713.102111816,713.102111816,6354.87890625
1050.651,137.415481567,136.562820435,155.0,179.0,128.0,88.0,-506.29776001,-371.303710938,6392.93945312,-112.615539551,-1328.86340332,6422.93945312,-714.006591797,714.006652832,6362.93945312
1050.682,137.782669067,136.201675415,155.0,181.0,128.0,88.0,-497.098266602,-362.50189209,6380.51708984,-112.397735596,-1371.25231934,6410.51708984,-712.612731934,712.612609863,6350.51708984
1050.713,139.543823242,140.890319824,155.0,179.0,128.0,88.0,-458.186828613,-467.911132812,6387.39453125,-112.518318176,-1327.71618652,6417.39453125,-713.384460449,713.384338379,6357.39453125
1050.76,139.402084351,138.080307007,155.0,179.0,128.0,88.0,-457.677429199,-401.737243652,6336.38867188,-111.624015808,-1317.16333008,6366.38867188,-707.660888672,707.660827637,6306.38867188
1050.776,138.119018555,136.890350342,155.0,179.0,128.0,88.0,-484.232055664,-373.78793335,6310.91552734,-111.177391052,-1311.89318848,6340.91552734,-704.802429199,704.802429199,6280.91552734
1050.823,138.550506592,134.101608276,155.0,181.0,128.0,88.0,-472.699829102,-310.768432617,6284.54492188,-110.715026855,-1350.7232666,6314.54492188,-701.843322754,701.843261719,6254.54492188
1050.87,138.376312256,134.345031738,155.0,179.0,128.0,88.0,-475.399475098,-315.377197266,6269.52001953,-110.451591492,-1303.32873535,6299.52001953,-700.157348633,700.157287598,6239.52001953
1050.901,137.991989136,141.829299927,155.0,179.0,128.0,88.0,-485.445617676,-481.503601074,6290.2109375,-110.814369202,-1307.60949707,6320.2109375,-702.479125977,702.479125977,6260.2109375
1050.932,137.819793701,138.945648193,155.0,179.0,128.0,88.0,-484.330810547,-413.700317383,6227.04394531,-109.706840515,-1294.54064941,6257.04394531,-695.390930176,695.390930176,6197.04394531
1050.963,132.612808228,128.872665405,155.0,181.0,128.0,88.0,-593.012451172,-192.11907959,6174.78417969,-108.790550232,-1327.24475098,6204.78417969,-689.526733398,689.526672363,6144.78417969
1050.995,138.859207153,136.277526855,155.0,179.0,128.0,88.0,-457.301544189,-352.103027344,6168.60449219,-108.6822052,-1282.44995117,6198.60449219,-688.833251953,688.833190918,6138.60449219
1051.026,138.314361572,145.046234131,155.0,179.0,128.0,88.0,-470.902587891,-543.877746582,6192.47753906,-109.100776672,-1287.38916016,6222.47753906,-691.512145996,691.512145996,6162.47753906
1051.073,138.063552856,144.843307495,155.0,179.0,128.0,88.0,-472.932739258,-535.602416992,6148.06738281,-108.322120667,-1278.20092773,6178.06738281,-686.528747559,686.528686523,6118.06738281
1051.088,137.778915405,143.50743103,155.0,179.0,128.0,88.0,-476.41595459,-503.994995117,6114.01464844,-107.725059509,-1271.15576172,6144.01464844,-682.707519531,682.707519531,6084.01464844
1051.12,138.033432007,143.047485352,155.0,181.0,128.0,88.0,-470.052978516,-493.182861328,6102.25146484,-107.518814087,-1311.72949219,6132.25146484,-681.387573242,681.387512207,6072.25146484
1051.151,137.948104858,142.880477905,155.0,179.0,128.0,88.0,-470.575866699,-488.257446289,6085.40136719,-107.223373413,-1265.23571777,6115.40136719,-679.496765137,679.496704102,6055.40136719
1051.198,137.874557495,142.872817993,155.0,181.0,128.0,88.0,-472.005249023,-487.948974609,6083.59472656,-107.191696167,-1307.73864746,6113.59472656,-679.294006348,679.294006348,6053.59472656
1051.229,138.146331787,142.549301147,155.0,179.0,128.0,88.0,-465.762573242,-480.588409424,6077.79003906,-107.089920044,-1263.66101074,6107.79003906,-678.642700195,678.64263916,6047.79003906
1051.276,138.43812561,142.274475098,155.0,179.0,128.0,88.0,-458.928527832,-474.095703125,6069.65429688,-106.947273254,-1261.97790527,6099.65429688,-677.729736328,677.729675293,6039.65429688
1051.307,138.739837646,144.6065979,155.0,179.0,128.0,88.0,-448.984375,-519.65625,6022.40625,-106.118858337,-1252.20251465,6052.40625,-672.427856445,672.42779541,5992.40625
1051.338,138.979797363,144.06072998,155.0,179.0,128.0,88.0,-443.557556152,-507.717041016,6017.53222656,-106.033401489,-1251.1940918,6047.53222656,-671.88092041,671.88092041,5987.53222656
1051.37,138.950592041,143.84526062,155.0,181.0,126.0,88.0,-444.040863037,-503.01965332,6015.73095703,-106.001823425,-1293.22216797,6045.73095703,-713.658691406,671.678771973,5985.73095703
1051.401,138.910873413,143.596038818,155.0,179.0,126.0,88.0,-444.551391602,-497.395935059,6011.30566406,-105.924232483,-1249.90588379,6041.30566406,-713.131103516,671.182189941,5981.30566406
1051.432,138.96762085,143.285369873,155.0,179.0,126.0,88.0,-443.144744873,-490.614471436,6008.45507812,-105.874252319,-1249.31616211,6038.45507812,-712.79119873,670.862365723,5978.45507812
1051.463,139.010940552,142.958496094,155.0,181.0,126.0,88.0,-441.915649414,-483.381134033,6004.15429688,-105.798843384,-1290.74584961,6034.15429688,-712.278503418,670.379699707,5974.15429688
1051.495,139.360687256,142.740142822,155.0,179.0,126.0,88.0,-433.54296875,-477.672241211,5990.21533203,-105.554443359,-1245.54248047,6020.21533203,-710.616577148,668.815551758,5960.21533203
1051.526,139.536178589,142.186645508,155.0,181.0,126.0,88.0,-427.986083984,-464.017578125,5964.1484375,-105.09740448,-1282.18823242,5994.1484375,-707.508666992,665.89050293,5934.1484375
1051.588,139.843460083,141.554138184,155.0,181.0,126.0,88.0,-421.156097412,-450.358001709,5958.44189453,-104.9973526,-1280.96765137,5988.44189453,-706.828308105,665.250183105,5928.44189453
1051.62,140.365722656,141.307022095,155.0,181.0,126.0,88.0,-409.753723145,-444.662780762,5951.32470703,-104.872566223,-1279.44519043,5981.32470703,-705.979736328,664.451538086,5921.32470703
1051.651,140.709396362,140.827667236,155.0,181.0,126.0,88.0,-401.546813965,-433.541687012,5936.02734375,-104.604347229,-1276.17297363,5966.02734375,-704.155883789,662.734985352,5906.02734375
1051.682,140.777786255,140.423233032,155.0,181.0,126.0,88.0,-396.056762695,-420.802825928,5875.70019531,-103.546615601,-1263.26867676,5905.70019531,-696.963317871,655.965454102,5845.70019531
1051.713,140.52331543,140.355117798,155.0,181.0,126.0,88.0,-400.583312988,-418.65032959,5865.20605469,-103.362617493,-1261.02392578,5895.20605469,-695.712158203,654.787841797,5835.20605469
1051.745,140.887435913,140.218536377,155.0,181.0,128.0,88.0,-386.9375,-409.328125,5773.34375,-101.751960754,-1241.37390137,5803.34375,-644.479736328,644.479675293,5743.34375
1051.776,140.608566284,139.960830688,155.0,179.0,128.0,88.0,-390.982421875,-402.462890625,5749.80078125,-101.339179993,-1195.80224609,5779.80078125,-641.837890625,641.837890625,5719.80078125
1051.807,141.149093628,139.192382812,155.0,181.0,128.0,88.0,-380.706542969,-387.602844238,5759.21875,-101.504302979,-1238.35241699,5789.21875,-642.894714355,642.894714355,5729.21875
1051.838,141.341949463,138.125747681,157.0,181.0,128.0,88.0,-377.833862305,-367.054443359,5774.84130859,-61.0669708252,-1241.69421387,5804.84130859,-644.647766113,644.647766113,5744.84130859
1051.901,141.180053711,137.890960693,155.0,181.0,128.0,88.0,-380.796875,-362.0,5770.0625,-101.69443512,-1240.67199707,5800.0625,-644.111572266,644.11151123,5740.0625
1051.932,140.897644043,137.906295776,155.0,181.0,128.0,88.0,-383.77520752,-359.745727539,5729.21923828,-100.978317261,-1231.93530273,5759.21923828,-639.528381348,639.528381348,5699.21923828
1051.963,142.736633301,103.564102173,155.0,181.0,128.0,88.0,-335.109375,319.046875,5535.625,-97.5839614868,-1190.52429199,5565.625,-617.804504395,617.804504395,5505.625
1051.995,142.573760986,104.129135132,155.0,181.0,128.0,88.0,-338.693664551,308.463592529,5542.54003906,-97.7052078247,-1192.00341797,5572.54003906,-618.580444336,618.580444336,5512.54003906
1052.026,141.911895752,105.883155823,155.0,181.0,128.0,88.0,-352.597900391,275.184814453,5558.94335938,-97.9928131104,-1195.51220703,5588.94335938,-620.421142578,620.421081543,5528.94335938
1052.057,143.023223877,122.466438293,155.0,179.0,128.0,88.0,-324.296722412,-47.1148223877,5447.44189453,-96.0378189087,-1133.24621582,5477.44189453,-607.909179688,607.909179688,5417.44189453
1052.088,142.658233643,122.160919189,155.0,179.0,128.0,88.0,-332.025604248,-41.3729782104,5459.88867188,-96.2560501099,-1135.82141113,5489.88867188,-609.305908203,609.305847168,5429.88867188
1052.12,141.774017334,121.417190552,155.0,181.0,128.0,88.0,-349.661987305,-27.188495636,5470.95068359,-96.4500045776,-1176.69006348,5500.95068359,-610.547180176,610.547180176,5440.95068359
1052.167,140.978057861,121.03086853,155.0,181.0,128.0,88.0,-363.436523438,-19.6959609985,5448.52783203,-96.0568618774,-1171.89355469,5478.52783203,-608.031005859,608.031005859,5418.52783203
1052.198,140.557662964,121.69732666,155.0,181.0,128.0,88.0,-379.57434082,-33.1369781494,5567.41748047,-98.1413879395,-1197.3248291,5597.41748047,-621.372070312,621.372009277,5537.41748047
1052.229,141.425094604,124.535736084,155.0,181.0,128.0,88.0,-354.834136963,-86.6455612183,5447.58789062,-96.0403747559,-1171.69250488,5477.58789062,-607.925537109,607.925598145,5417.58789062
1052.26,141.457244873,125.061447144,155.0,183.0,128.0,88.0,-354.159790039,-96.6718215942,5446.66455078,-96.0241851807,-1209.90466309,5476.66455078,-607.822021484,607.821960449,5416.66455078
1052.307,141.367370605,124.949905396,155.0,181.0,128.0,88.0,-356.392608643,-94.6784820557,5454.5625,-96.1626663208,-1173.18444824,5484.5625,-608.708251953,608.708190918,5424.5625
1052.338,140.922393799,122.893333435,155.0,181.0,126.0,88.0,-363.216583252,-55.0858612061,5429.34375,-95.7204971313,-1167.78991699,5459.34375,-643.745727539,605.878356934,5399.34375
1052.37,139.296981812,121.705032349,155.0,181.0,128.0,88.0,-392.582733154,-32.3317756653,5407.58056641,-95.3389129639,-1163.13476562,5437.58056641,-603.436218262,603.436218262,5377.58056641
1052.401,136.243667603,117.301696777,155.0,181.0,128.0,88.0,-466.85168457,53.0261001587,5604.08984375,-98.7843780518,-1205.16931152,5634.08984375,-625.487182617,625.487121582,5574.08984375
1052.432,139.429519653,121.823265076,155.0,181.0,128.0,88.0,-401.628051758,-35.5982513428,5567.81738281,-98.148399353,-1197.41040039,5597.81738281,-621.416931152,621.416931152,5537.81738281
1052.463,139.917678833,121.921295166,155.0,181.0,128.0,88.0,-386.926513672,-37.017616272,5494.3984375,-96.8611221313,-1181.70568848,5524.3984375,-613.178344727,613.178344727,5464.3984375
1052.495,140.515731812,122.791290283,155.0,183.0,128.0,88.0,-374.17199707,-53.603302002,5476.36816406,-96.5449905396,-1216.46679688,5506.36816406,-611.155090332,611.155090332,5446.36816406
1052.526,140.620849609,122.570281982,155.0,183.0,128.0,88.0,-370.46496582,-49.1353111267,5451.52539062,-96.109413147,-1210.97851562,5481.52539062,-608.367431641,608.367370605,5421.52539062
1052.557,140.210525513,120.385604858,155.0,181.0,128.0,88.0,-369.766113281,-7.20503234863,5328.41894531,-93.9509506226,-1146.20153809,5358.41894531,-594.553222656,594.553222656,5298.41894531
1052.604,140.578643799,122.653945923,155.0,179.0,126.0,88.0,-375.842224121,-51.3590927124,5518.63232422,-97.286026001,-1147.97509766,5548.63232422,-654.391296387,615.897705078,5488.63232422
1052.635,141.136581421,122.531265259,155.0,181.0,128.0,88.0,-365.141296387,-48.9979095459,5520.08691406,-97.3115310669,-1187.20056152,5550.08691406,-616.060974121,616.060913086,5490.08691406
1052.667,140.839828491,122.132980347,155.0,181.0,128.0,88.0,-370.506744385,-41.2462425232,5514.45117188,-97.2127151489,-1185.99499512,5544.45117188,-615.428527832,615.428527832,5484.45117188
1052.698,142.035415649,119.298377991,155.0,181.0,128.0,88.0,-354.706939697,13.8533649445,5630.64306641,-99.2499465942,-1210.84924316,5660.64306641,-628.466796875,628.466796875,5600.64306641
1052.729,141.768569946,119.363632202,155.0,181.0,128.0,88.0,-359.083435059,12.5338020325,5616.6875,-99.0052566528,-1207.86401367,5646.6875,-626.900817871,626.900756836,5586.6875
1052.776,140.767944336,121.720863342,155.0,183.0,128.0,88.0,-372.026123047,-33.2885398865,5516.3671875,-97.246307373,-1225.30334473,5546.3671875,-615.643493652,615.643493652,5486.3671875
1052.807,141.526412964,120.205039978,155.0,183.0,128.0,88.0,-357.616577148,-3.96927070618,5520.41894531,-97.3173522949,-1226.19848633,5550.41894531,-616.098205566,616.098144531,5490.41894531
1052.854,141.67288208,119.991722107,155.0,183.0,128.0,88.0,-353.707458496,0.159702301025,5503.71044922,-97.0243911743,-1222.50720215,5533.71044922,-614.223327637,614.223266602,5473.71044922
1052.87,141.908966064,122.473991394,155.0,183.0,128.0,88.0,-345.759674072,-47.2833595276,5450.24853516,-96.0870285034,-1210.69641113,5480.24853516,-608.224182129,608.224121094,5420.24853516
1052.932,143.323791504,127.443878174,155.0,183.0,128.0,88.0,-309.008911133,-137.934524536,5284.19921875,-93.1756286621,-1174.01281738,5314.19921875,-589.591186523,589.591186523,5254.19921875
1052.964,143.501251221,127.760742188,157.0,183.0,128.0,88.0,-304.960571289,-143.448440552,5271.06445312,-55.7672348022,-1171.11108398,5301.06445312,-588.117248535,588.117248535,5241.06445312
1052.995,143.217178345,131.705123901,155.0,183.0,128.0,88.0,-313.024047852,-218.317520142,5318.85449219,-93.7832489014,-1181.66882324,5348.85449219,-593.479980469,593.479919434,5288.85449219
1053.042,143.354949951,126.592903137,155.0,183.0,128.0,88.0,-301.596252441,-119.458587646,5167.09130859,-91.1223373413,-1148.14135742,5197.09130859,-576.450134277,576.450134277,5137.09130859
1053.073,142.805847168,128.202728271,155.0,183.0,128.0,88.0,-309.429931641,-147.61807251,5132.00585938,-90.5071716309,-1140.39025879,5162.00585938,-572.513061523,572.513061523,5102.00585938
1053.089,142.028259277,128.674072266,155.0,183.0,128.0,88.0,-332.2840271,-160.376968384,5272.59960938,-92.9722518921,-1171.45031738,5302.59960938,-588.289611816,588.289550781,5242.59960938
1053.135,142.140579224,128.235977173,155.0,183.0,128.0,88.0,-329.842956543,-152.109039307,5266.78173828,-92.8702468872,-1170.16491699,5296.78173828,-587.63671875,587.63671875,5236.78173828
1053.182,142.355926514,127.679992676,155.0,183.0,128.0,88.0,-325.597167969,-141.723632812,5262.44042969,-92.794128418,-1169.20581055,5292.44042969,-587.149597168,587.149536133,5232.44042969
1053.245,141.39012146,122.484786987,155.0,183.0,128.0,88.0,-337.68371582,-45.0874481201,5174.54296875,-91.2529907227,-1149.78759766,5204.54296875,-577.286315918,577.286254883,5144.54296875
1053.276,140.6953125,121.308822632,155.0,183.0,128.0,88.0,-351.12612915,-23.8057174683,5186.87548828,-91.4692230225,-1152.51208496,5216.87548828,-578.670166016,578.670166016,5156.87548828
1053.307,140.673736572,120.810569763,155.0,183.0,128.0,88.0,-351.792724609,-14.7546768188,5190.92089844,-91.5401535034,-1153.40576172,5220.92089844,-579.124084473,579.124084473,5160.92089844
1053.339,140.334609985,120.777763367,155.0,183.0,128.0,88.0,-357.510437012,-14.139541626,5184.31738281,-91.424369812,-1151.94702148,5214.31738281,-578.383117676,578.383056641,5154.31738281
1053.37,140.274200439,121.263023376,155.0,183.0,128.0,88.0,-358.363006592,-22.9455490112,5180.76464844,-91.3620758057,-1151.16210938,5210.76464844,-577.984436035,577.984436035,5150.76464844
1053.401,140.149902344,121.781524658,155.0,183.0,128.0,88.0,-359.956726074,-32.3057327271,5171.22265625,-91.194770813,-1149.05407715,5201.22265625,-576.913757324,576.913696289,5141.22265625
1053.432,139.843032837,121.770149231,155.0,183.0,128.0,88.0,-364.904907227,-32.0453491211,5162.49853516,-91.041809082,-1147.12670898,5192.49853516,-575.934753418,575.934692383,5132.49853516
1053.464,139.929229736,122.062782288,155.0,183.0,128.0,88.0,-362.25793457,-37.2312698364,5147.06152344,-90.7711486816,-1143.71643066,5177.06152344,-574.202514648,574.202514648,5117.06152344
1053.51,139.74710083,122.009368896,155.0,183.0,128.0,88.0,-364.387390137,-36.1522827148,5130.75878906,-90.4853057861,-1140.11474609,5160.75878906,-572.37310791,572.37310791,5100.75878906
1053.557,140.294311523,122.234436035,155.0,183.0,126.0,88.0,-351.879272461,-39.8997421265,5092.22265625,-89.8096389771,-1131.60131836,5122.22265625,-603.551879883,568.048828125,5062.22265625
1053.62,140.707717896,124.780700684,155.0,183.0,126.0,88.0,-339.49609375,-84.1284408569,5018.30078125,-88.5135421753,-1115.27062988,5048.30078125,-594.73840332,559.753845215,4988.30078125
1053.682,140.515472412,127.780685425,155.0,183.0,128.0,98.0,-336.0,-134.173706055,4917.61914062,-86.748260498,-1093.0279541,4947.61914062,-548.455993652,377.063537598,4887.61914062
1053.714,140.526321411,128.256820679,155.0,183.0,128.0,98.0,-334.696777344,-141.911117554,4901.27539062,-86.4617004395,-1089.4173584,4931.27539062,-546.622009277,375.80267334,4871.27539062
1053.745,140.288482666,128.475387573,155.0,183.0,128.0,98.0,-337.758422852,-145.226379395,4886.42871094,-86.201385498,-1086.13745117,4916.42871094,-544.956054688,374.657287598,4856.42871094
1053.776,140.120147705,128.770385742,155.0,183.0,128.0,98.0,-339.27166748,-149.676208496,4866.75927734,-85.8565139771,-1081.79199219,4896.75927734,-542.748901367,373.139862061,4836.75927734
1053.807,140.358352661,129.096542358,157.0,183.0,128.0,98.0,-334.059631348,-154.711395264,4850.11083984,-51.3388023376,-1078.11401367,4880.11083984,-540.88067627,371.855499268,4820.11083984
1053.839,140.503250122,128.929443359,157.0,183.0,128.0,98.0,-330.639648438,-151.431747437,4836.1328125,-51.1917533875,-1075.02612305,4866.1328125,-539.312194824,370.777130127,4806.1328125
1053.87,140.752166748,128.946151733,157.0,183.0,128.0,100.0,-324.905334473,-151.011871338,4813.71826172,-50.9559516907,-1070.07421875,4843.71826172,-536.796936035,335.498168945,4783.71826172
1053.901,141.114120483,129.075775146,157.0,183.0,128.0,98.0,-317.605163574,-152.627838135,4795.74072266,-50.7668266296,-1066.10253906,4825.74072266,-534.779602051,367.66104126,4765.74072266
1053.932,141.113067627,129.0181427,157.0,183.0,128.0,98.0,-316.286682129,-151.020629883,4775.56640625,-50.5545959473,-1061.64575195,4805.56640625,-532.515808105,366.104644775,4745.56640625
1053.979,141.526763916,130.01171875,157.0,183.0,128.0,98.0,-307.312866211,-166.550750732,4743.98291016,-50.2223358154,-1054.66821289,4773.98291016,-528.971740723,363.66809082,4713.98291016
1054.026,141.63168335,130.406539917,157.0,187.0,126.0,100.0,-304.348236084,-172.42791748,4725.05664062,-50.0232315063,-1117.18457031,4755.05664062,-559.775878906,329.279998779,4695.05664062
