t,kitchen,living,study,stairs
1389.493,-67.0,,,
1389.542856,-66.0,,,
1389.592904,-66.0,,,
1389.642952,-66.0,,,
1389.693,-66.0,,,
1389.742856,-69.0,,,
1389.792904,-69.0,,,
1389.842952,-69.0,,,
1389.8929999999998,-69.0,,,
1389.943856,-73.0,,,
1389.993904,-73.0,,,
1390.043952,-73.0,,,
1390.094,-73.0,,,
1390.143856,-74.0,,,
1390.193904,-74.0,,,
1390.243952,-74.0,,,
1390.294,-74.0,,,
1390.343856,-73.0,,,
1390.393904,-73.0,,,
1390.443952,-73.0,,,
1390.494,-73.0,,,
1390.543856,-73.0,,,
1390.5939039999998,-73.0,,,
1390.643952,-73.0,,,
1390.694,-73.0,,,
1390.743856,-75.0,,,
1390.793904,-75.0,,,
1390.843952,-75.0,,,
1390.894,-75.0,,,
1390.944856,-76.0,,,
1390.994904,-76.0,,,
1391.044952,-76.0,,,
1391.095,-76.0,,,
1391.144856,-76.0,,,
1391.194904,-76.0,,,
1391.244952,-76.0,,,
1391.295,-76.0,,,
1391.3448560000002,-76.0,,,
1391.394904,-76.0,,,
1391.444952,-76.0,,,
1391.495,-76.0,,,
1391.544856,-73.0,,,
1391.5949039999998,-73.0,,,
1391.644952,-73.0,,,
1391.695,-73.0,,,
1391.744856,-72.0,,,
1391.794904,-72.0,,,
1391.844952,-72.0,,,
1391.895,-72.0,,,
1391.944856,-71.0,,,
1391.994904,-71.0,,,
1392.044952,-71.0,,,
1392.095,-71.0,,,
1392.345856,-68.0,,,
1392.395904,-68.0,,,
1392.445952,-68.0,,,
1392.496,-68.0,,,
1392.545856,-70.0,,,
1392.595904,-70.0,,,
1392.645952,-70.0,,,
1392.696,-70.0,,,
1392.745856,-63.0,,,
1392.7959039999998,-63.0,,,
1392.845952,-63.0,,,
1392.896,-63.0,,,
1392.945856,-69.0,,,
1392.995904,-69.0,,,
1393.045952,-69.0,,,
1393.096,-69.0,,,
1393.145856,-69.0,,,
1393.195904,-69.0,,,
1393.245952,-69.0,,,
1393.296,-69.0,,,
1393.346856,-69.0,,,
1393.396904,-69.0,,,
1393.446952,-69.0,,,
1393.497,-69.0,,,
1393.5468560000002,-63.0,,,
1393.596904,-63.0,,,
1393.646952,-63.0,,,
1393.697,-63.0,,,
1393.746856,-65.0,,,
1393.7969039999998,-65.0,,,
1393.846952,-65.0,,,
1393.8970000000002,-65.0,,,
1393.946856,-65.0,,,
1393.996904,-65.0,,,
1394.046952,-65.0,,,
1394.0970000000002,-65.0,,,
1394.146856,-74.0,,,
1394.196904,-74.0,,,
1394.246952,-74.0,,,
1394.297,-74.0,,,
1394.347856,-69.0,,,
1394.397904,-69.0,,,
1394.447952,-69.0,,,
1394.4979999999998,-69.0,,,
1394.547856,-71.0,,,
1394.597904,-71.0,,,
1394.647952,-71.0,,,
1394.698,-71.0,,,
1394.747856,-70.0,,,
1394.797904,-70.0,,,
1394.847952,-70.0,,,
1394.898,-70.0,,,
1394.947856,-69.0,,,
1394.9979039999998,-69.0,,,
1395.047952,-69.0,,,
1395.098,-69.0,,,
1395.147856,-70.0,,,
1395.197904,-70.0,,,
1395.247952,-70.0,,,
1395.2979999999998,-70.0,,,
1395.348856,-70.0,,,
1395.398904,-70.0,,,
1395.448952,-70.0,,,
1395.499,-70.0,,,
1395.548856,-69.0,,,
1395.598904,-69.0,,,
1395.648952,-69.0,,,
1395.6989999999998,-69.0,,,
1395.7488560000002,-64.0,,,
1395.798904,-64.0,,,
1395.848952,-64.0,,,
1395.899,-64.0,,,
1395.948856,-61.0,,,
1395.9989039999998,-61.0,,,
1396.048952,-61.0,,,
1396.099,-61.0,,,
1396.148856,-66.0,,,
1396.198904,-66.0,,,
1396.248952,-66.0,,,
1396.299,-66.0,,,
1396.349856,-63.0,,,
1396.399904,-63.0,,,
1396.449952,-63.0,,,
1396.5,-63.0,,,
1396.549856,-69.0,,,
1396.599904,-69.0,,,
1396.649952,-69.0,,,
1396.7,-69.0,,,
1396.749856,-67.0,,,
1396.799904,-67.0,,,
1396.849952,-67.0,,,
1396.9,-67.0,,,
1396.949856,-67.0,,,
1396.999904,-67.0,,,
1397.0499519999998,-67.0,,,
1397.1,-67.0,,,
1397.149856,-62.0,,,
1397.1999039999998,-62.0,,,
1397.249952,-62.0,,,
1397.3,-62.0,,,
1397.349856,-63.0,,,
1397.399904,-63.0,,,
1397.449952,-63.0,,,
1397.5,-63.0,,,
1397.550856,-63.0,,,
1397.600904,-63.0,,,
1397.650952,-63.0,,,
1397.701,-63.0,,,
1397.750856,-59.0,,,
1397.800904,-59.0,,,
1397.850952,-59.0,,,
1397.901,-59.0,,,
1397.9508560000002,-59.0,,,
1398.000904,-59.0,,,
1398.050952,-59.0,,,
1398.101,-59.0,,,
1398.150856,-60.0,,,
1398.2009039999998,-60.0,,,
1398.250952,-60.0,,,
1398.3010000000002,-60.0,,,
1398.350856,-64.0,,,
1398.400904,-64.0,,,
1398.450952,-64.0,,,
1398.501,-64.0,,,
1398.551856,-67.0,,,
1398.601904,-67.0,,,
1398.651952,-67.0,,,
1398.7020000000002,-67.0,,,
1398.751856,-71.0,,,
1398.801904,-71.0,,,
1398.851952,-71.0,,,
1398.902,-71.0,,,
1398.951856,-70.0,,,
1399.001904,-70.0,,,
1399.051952,-70.0,,,
1399.102,-70.0,,,
1399.151856,-73.0,,,
1399.201904,-73.0,,,
1399.2519519999998,-73.0,,,
1399.302,-73.0,,,
1399.351856,-74.0,,,
1399.4019039999998,-74.0,,,
1399.451952,-74.0,,,
1399.5020000000002,-74.0,,,
1399.552856,-75.0,,,
1399.602904,-75.0,,,
1399.652952,-75.0,,,
1399.703,-75.0,,,
1399.752856,-74.0,,,
1399.802904,-74.0,,,
1399.852952,-74.0,,,
1399.9029999999998,-74.0,,,
1399.952856,-71.0,,,
1400.002904,-71.0,,,
1400.052952,-71.0,,,
1400.1029999999998,-71.0,,,
1400.1528560000002,-71.0,,,
1400.202904,-71.0,,,
1400.252952,-71.0,,,
1400.303,-71.0,,,
1400.352856,-71.0,,,
1400.4029039999998,-71.0,,,
1400.452952,-71.0,,,
1400.503,-71.0,,,
1400.553856,-75.0,,,
1400.6039039999998,-75.0,,,
1400.653952,-75.0,,,
1400.704,-75.0,,,
1400.753856,-67.0,,,
1400.803904,-67.0,,,
1400.853952,-67.0,,,
1400.904,-67.0,,,
1400.953856,-65.0,,,
1401.003904,-65.0,,,
1401.053952,-65.0,,,
1401.104,-65.0,,,
1401.153856,-66.0,,,
1401.203904,-66.0,,,
1401.253952,-66.0,,,
1401.304,-66.0,,,
1401.353856,-67.0,,,
1401.403904,-67.0,,,
1401.4539519999998,-67.0,,,
1401.504,-67.0,,,
1401.554856,-68.0,,,
1401.6049039999998,-68.0,,,
1401.654952,-68.0,,,
1401.705,-68.0,,,
1401.754856,-68.0,,,
1401.804904,-68.0,,,
1401.854952,-68.0,,,
1401.905,-68.0,,,
1401.954856,-68.0,,,
1402.004904,-68.0,,,
1402.054952,-68.0,,,
1402.105,-68.0,,,
1402.154856,-68.0,,,
1402.204904,-68.0,,,
1402.254952,-68.0,,,
1402.305,-68.0,,,
1402.3548560000002,-67.0,,,
1402.404904,-67.0,,,
1402.454952,-67.0,,,
1402.505,-67.0,,,
1402.554856,-61.0,,,
1402.6049039999998,-61.0,,,
1402.654952,-61.0,,,
1402.705,-61.0,,,
1402.755856,-59.0,,,
1402.8059039999998,-59.0,,,
1402.855952,-59.0,,,
1402.906,-59.0,,,
1402.955856,-63.0,,,
1403.005904,-63.0,,,
1403.055952,-63.0,,,
1403.106,-63.0,,,
1403.155856,-63.0,,,
1403.205904,-63.0,,,
1403.255952,-63.0,,,
1403.306,-63.0,,,
1403.355856,-63.0,,,
1403.405904,-63.0,,,
1403.455952,-63.0,,,
1403.506,-63.0,,,
1403.555856,-61.0,,,
1403.605904,-61.0,,,
1403.6559519999998,-61.0,,,
1403.706,-61.0,,,
1403.756856,-61.0,,,-102.0
1403.8069039999998,-61.0,,,-102.0
1403.856952,-61.0,,,-102.0
1403.9070000000002,-61.0,,,-102.0
1403.956856,-60.0,,,
1404.0069039999998,-60.0,,,
1404.056952,-60.0,,,
1404.1070000000002,-60.0,,,
1404.156856,-67.0,,,-102.0
1404.206904,-67.0,,,-102.0
1404.256952,-67.0,,,-102.0
1404.307,-67.0,,,-102.0
1404.356856,-67.0,,,
1404.406904,-67.0,,,
1404.456952,-67.0,,,
1404.507,-67.0,,,
1404.5568560000002,-59.0,,,
1404.606904,-59.0,,,
1404.656952,-59.0,,,
1404.707,-59.0,,,
1404.757856,-59.0,,,
1404.807904,-59.0,,,
1404.857952,-59.0,,,
1404.908,-59.0,,,
1404.957856,-63.0,,,
1405.0079039999998,-63.0,,,
1405.057952,-63.0,,,
1405.108,-63.0,,,
1405.157856,-67.0,,,
1405.207904,-67.0,,,
1405.257952,-67.0,,,
1405.308,-67.0,,,
1405.357856,-67.0,,,
1405.407904,-67.0,,,
1405.457952,-67.0,,,
1405.5079999999998,-67.0,,,
1405.557856,-67.0,,,
1405.607904,-67.0,,,
1405.657952,-67.0,,,
1405.708,-67.0,,,
1405.7588560000002,-67.0,,,
1405.808904,-67.0,,,
1405.858952,-67.0,,,
1405.909,-67.0,,,
1405.958856,-68.0,,,
1406.0089039999998,-68.0,,,
1406.058952,-68.0,,,
1406.109,-68.0,,,
1406.158856,-63.0,,,
1406.2089039999998,-63.0,,,
1406.258952,-63.0,,,
1406.309,-63.0,,,
1406.358856,-59.0,,,
1406.408904,-59.0,,,
1406.458952,-59.0,,,
1406.509,-59.0,,,
1406.558856,-59.0,,,
1406.608904,-59.0,,,
1406.658952,-59.0,,,
1406.7089999999998,-59.0,,,
1406.759856,-62.0,,,
1406.809904,-62.0,,,
1406.859952,-62.0,,,
1406.91,-62.0,,,
1406.959856,-65.0,,,
1407.009904,-65.0,,,
1407.059952,-65.0,,,
1407.11,-65.0,,,
1407.159856,-67.0,,,
1407.2099039999998,-67.0,,,
1407.259952,-67.0,,,
1407.31,-67.0,,,
1407.359856,-62.0,,,
1407.409904,-62.0,,,
1407.459952,-62.0,,,
1407.51,-62.0,,,
1407.559856,-66.0,,,
1407.609904,-66.0,,,
1407.659952,-66.0,,,
1407.71,-66.0,,,
1407.759856,-67.0,,,
1407.809904,-67.0,,,
1407.859952,-67.0,,,
1407.91,-67.0,,,
1407.960856,-67.0,,,
1408.010904,-67.0,,,
1408.060952,-67.0,,,
1408.111,-67.0,,,
1408.160856,-64.0,,,
1408.2109039999998,-64.0,,,
1408.260952,-64.0,,,
1408.311,-64.0,,,
1408.360856,-67.0,,,
1408.4109039999998,-67.0,,,
1408.460952,-67.0,,,
1408.511,-67.0,,,
1408.560856,-63.0,,,
1408.610904,-63.0,,,
1408.660952,-63.0,,,
1408.711,-63.0,,,
1408.760856,-67.0,,,
1408.810904,-67.0,,,
1408.860952,-67.0,,,
1408.911,-67.0,,,
1408.961856,-64.0,,,
1409.011904,-64.0,,,
1409.061952,-64.0,,,
1409.112,-64.0,,,
1409.161856,-65.0,,,-100.0
1409.211904,-65.0,,,-100.0
1409.261952,-65.0,,,-100.0
1409.312,-65.0,,,-100.0
1409.361856,-63.0,,,-94.0
1409.4119039999998,-63.0,,,-94.0
1409.461952,-63.0,,,-94.0
1409.5120000000002,-63.0,,,-94.0
1409.561856,-66.0,,,-91.0
1409.611904,-66.0,,,-91.0
1409.661952,-66.0,,,-91.0
1409.7120000000002,-66.0,,,-91.0
1409.761856,-70.0,,,-95.0
1409.811904,-70.0,,,-95.0
1409.861952,-70.0,,,-95.0
1409.912,-70.0,,,-95.0
1409.962856,-68.0,,,-95.0
1410.012904,-68.0,,,-95.0
1410.062952,-68.0,,,-95.0
1410.1129999999998,-68.0,,,-95.0
1410.162856,-68.0,,,
1410.212904,-68.0,,,
1410.262952,-68.0,,,
1410.313,-68.0,,,
1410.362856,-71.0,,,-101.0
1410.4129039999998,-71.0,,,-101.0
1410.462952,-71.0,,,-101.0
1410.513,-71.0,,,-101.0
1410.562856,-74.0,,,-89.0
1410.6129039999998,-74.0,,,-89.0
1410.662952,-74.0,,,-89.0
1410.713,-74.0,,,-89.0
1410.762856,-77.0,-104.0,,-84.0
1410.812904,-77.0,-104.0,,-84.0
1410.862952,-77.0,-104.0,,-84.0
1410.9129999999998,-77.0,-104.0,,-84.0
1410.963856,-73.0,,,-85.0
1411.013904,-73.0,,,-85.0
1411.063952,-73.0,,,-85.0
1411.114,-73.0,,,-85.0
1411.163856,-75.0,,,-80.0
1411.213904,-75.0,,,-80.0
1411.263952,-75.0,,,-80.0
1411.314,-75.0,,,-80.0
1411.363856,-71.0,,,-86.0
1411.413904,-71.0,,,-86.0
1411.463952,-71.0,,,-86.0
1411.514,-71.0,,,-86.0
1411.563856,-71.0,,,-92.0
1411.6139039999998,-71.0,,,-92.0
1411.663952,-71.0,,,-92.0
1411.714,-71.0,,,-92.0
1411.763856,-75.0,,,-84.0
1411.813904,-75.0,,,-84.0
1411.863952,-75.0,,,-84.0
1411.914,-75.0,,,-84.0
1411.964856,-73.0,,,-78.0
1412.014904,-73.0,,,-78.0
1412.064952,-73.0,,,-78.0
1412.115,-73.0,,,-78.0
1412.164856,-67.0,,,-81.0
1412.214904,-67.0,,,-81.0
1412.264952,-67.0,,,-81.0
1412.315,-67.0,,,-81.0
1412.364856,-71.0,,,-90.0
1412.414904,-71.0,,,-90.0
1412.464952,-71.0,,,-90.0
1412.515,-71.0,,,-90.0
1412.564856,-71.0,,,-84.0
1412.614904,-71.0,,,-84.0
1412.664952,-71.0,,,-84.0
1412.715,-71.0,,,-84.0
1412.764856,-71.0,,,-82.0
1412.8149039999998,-71.0,,,-82.0
1412.864952,-71.0,,,-82.0
1412.915,-71.0,,,-82.0
1412.964856,-75.0,,,-87.0
1413.014904,-75.0,,,-87.0
1413.064952,-75.0,,,-87.0
1413.115,-75.0,,,-87.0
1413.165856,-76.0,,,-83.0
1413.215904,-76.0,,,-83.0
1413.265952,-76.0,,,-83.0
1413.316,-76.0,,,-83.0
1413.365856,-89.0,-104.0,,-91.0
1413.415904,-89.0,-104.0,,-91.0
1413.465952,-89.0,-104.0,,-91.0
1413.516,-89.0,-104.0,,-91.0
1413.565856,-85.0,,,-93.0
1413.615904,-85.0,,,-93.0
1413.665952,-85.0,,,-93.0
1413.716,-85.0,,,-93.0
1413.765856,-82.0,,,
1413.8159039999998,-82.0,,,
1413.865952,-82.0,,,
1413.9160000000002,-82.0,,,
1413.965856,-85.0,,,-84.0
1414.015904,-85.0,,,-84.0
1414.065952,-85.0,,,-84.0
1414.116,-85.0,,,-84.0
1414.166856,-87.0,,,-86.0
1414.216904,-87.0,,,-86.0
1414.266952,-87.0,,,-86.0
1414.317,-87.0,,,-86.0
1414.366856,-85.0,,,-88.0
1414.416904,-85.0,,,-88.0
1414.466952,-85.0,,,-88.0
1414.517,-85.0,,,-88.0
1414.566856,-76.0,,,-87.0
1414.616904,-76.0,,,-87.0
1414.666952,-76.0,,,-87.0
1414.717,-76.0,,,-87.0
1414.766856,-78.0,-100.0,,-87.0
1414.816904,-78.0,-100.0,,-87.0
1414.866952,-78.0,-100.0,,-87.0
1414.917,-78.0,-100.0,,-87.0
1414.966856,-76.0,-96.0,,-82.0
1415.0169039999998,-76.0,-96.0,,-82.0
1415.066952,-76.0,-96.0,,-82.0
1415.1170000000002,-76.0,-96.0,,-82.0
1415.167856,-76.0,-105.0,,-79.0
1415.217904,-76.0,-105.0,,-79.0
1415.267952,-76.0,-105.0,,-79.0
1415.318,-76.0,-105.0,,-79.0
1415.367856,-77.0,,,-83.0
1415.417904,-77.0,,,-83.0
1415.467952,-77.0,,,-83.0
1415.5179999999998,-77.0,,,-83.0
1415.567856,-80.0,,,-82.0
1415.617904,-80.0,,,-82.0
1415.667952,-80.0,,,-82.0
1415.7179999999998,-80.0,,,-82.0
1415.7678560000002,-76.0,,,-86.0
1415.817904,-76.0,,,-86.0
1415.867952,-76.0,,,-86.0
1415.918,-76.0,,,-86.0
1415.967856,-78.0,,,-94.0
1416.0179039999998,-78.0,,,-94.0
1416.067952,-78.0,,,-94.0
1416.118,-78.0,,,-94.0
1416.168856,-76.0,,,-92.0
1416.2189039999998,-76.0,,,-92.0
1416.268952,-76.0,,,-92.0
1416.319,-76.0,,,-92.0
1416.368856,-78.0,-104.0,,-86.0
1416.418904,-78.0,-104.0,,-86.0
1416.468952,-78.0,-104.0,,-86.0
1416.519,-78.0,-104.0,,-86.0
1416.568856,-76.0,-99.0,,-93.0
1416.618904,-76.0,-99.0,,-93.0
1416.668952,-76.0,-99.0,,-93.0
1416.719,-76.0,-99.0,,-93.0
1416.768856,-89.0,,,-82.0
1416.818904,-89.0,,,-82.0
1416.868952,-89.0,,,-82.0
1416.919,-89.0,,,-82.0
1416.968856,-95.0,-90.0,,-74.0
1417.018904,-95.0,-90.0,,-74.0
1417.068952,-95.0,-90.0,,-74.0
1417.119,-95.0,-90.0,,-74.0
1417.169856,-92.0,-85.0,,-73.0
1417.2199039999998,-92.0,-85.0,,-73.0
1417.269952,-92.0,-85.0,,-73.0
1417.32,-92.0,-85.0,,-73.0
1417.369856,-86.0,-81.0,,-74.0
1417.419904,-86.0,-81.0,,-74.0
1417.469952,-86.0,-81.0,,-74.0
1417.52,-86.0,-81.0,,-74.0
1417.569856,-82.0,-80.0,,-77.0
1417.619904,-82.0,-80.0,,-77.0
1417.669952,-82.0,-80.0,,-77.0
1417.72,-82.0,-80.0,,-77.0
1417.769856,-84.0,-88.0,,-79.0
1417.819904,-84.0,-88.0,,-79.0
1417.869952,-84.0,-88.0,,-79.0
1417.92,-84.0,-88.0,,-79.0
1417.9698560000002,-89.0,-79.0,,-72.0
1418.019904,-89.0,-79.0,,-72.0
1418.069952,-89.0,-79.0,,-72.0
1418.12,-89.0,-79.0,,-72.0
1418.169856,-101.0,-79.0,,-76.0
1418.2199039999998,-101.0,-79.0,,-76.0
1418.269952,-101.0,-79.0,,-76.0
1418.32,-101.0,-79.0,,-76.0
1418.370856,-92.0,-92.0,,-77.0
1418.4209039999998,-92.0,-92.0,,-77.0
1418.470952,-92.0,-92.0,,-77.0
1418.521,-92.0,-92.0,,-77.0
1418.570856,-95.0,-83.0,,-78.0
1418.620904,-95.0,-83.0,,-78.0
1418.670952,-95.0,-83.0,,-78.0
1418.721,-95.0,-83.0,,-78.0
1418.770856,-91.0,-84.0,,-74.0
1418.820904,-91.0,-84.0,,-74.0
1418.870952,-91.0,-84.0,,-74.0
1418.921,-91.0,-84.0,,-74.0
1418.970856,-99.0,-78.0,,-77.0
1419.020904,-99.0,-78.0,,-77.0
1419.070952,-99.0,-78.0,,-77.0
1419.121,-99.0,-78.0,,-77.0
1419.170856,-97.0,-86.0,,-75.0
1419.220904,-97.0,-86.0,,-75.0
1419.270952,-97.0,-86.0,,-75.0
1419.321,-97.0,-86.0,,-75.0
1419.371856,-90.0,,,-74.0
1419.4219039999998,-90.0,,,-74.0
1419.471952,-90.0,,,-74.0
1419.5220000000002,-90.0,,,-74.0
1419.571856,-85.0,-92.0,,-70.0
1419.621904,-85.0,-92.0,,-70.0
1419.671952,-85.0,-92.0,,-70.0
1419.7220000000002,-85.0,-92.0,,-70.0
1419.771856,-97.0,,,-70.0
1419.821904,-97.0,,,-70.0
1419.871952,-97.0,,,-70.0
1419.922,-97.0,,,-70.0
1419.971856,,-98.0,,-69.0
1420.021904,,-98.0,,-69.0
1420.071952,,-98.0,,-69.0
1420.122,,-98.0,,-69.0
1420.1718560000002,-97.0,,,-67.0
1420.221904,-97.0,,,-67.0
1420.271952,-97.0,,,-67.0
1420.322,-97.0,,,-67.0
1420.372856,-101.0,-94.0,,-69.0
1420.422904,-101.0,-94.0,,-69.0
1420.472952,-101.0,-94.0,,-69.0
1420.523,-101.0,-94.0,,-69.0
1420.572856,-89.0,,,-70.0
1420.6229039999998,-89.0,,,-70.0
1420.672952,-89.0,,,-70.0
1420.723,-89.0,,,-70.0
1420.772856,-87.0,-89.0,,-67.0
1420.822904,-87.0,-89.0,,-67.0
1420.872952,-87.0,-89.0,,-67.0
1420.9229999999998,-87.0,-89.0,,-67.0
1420.972856,-97.0,-99.0,,-69.0
1421.022904,-97.0,-99.0,,-69.0
1421.072952,-97.0,-99.0,,-69.0
1421.1229999999998,-97.0,-99.0,,-69.0
1421.172856,-99.0,,,-67.0
1421.222904,-99.0,,,-67.0
1421.272952,-99.0,,,-67.0
1421.323,-99.0,,,-67.0
1421.3738560000002,-99.0,,,-69.0
1421.423904,-99.0,,,-69.0
1421.473952,-99.0,,,-69.0
1421.524,-99.0,,,-69.0
1421.573856,,-100.0,,-68.0
1421.6239039999998,,-100.0,,-68.0
1421.673952,,-100.0,,-68.0
1421.724,,-100.0,,-68.0
1421.773856,-101.0,,,-69.0
1421.823904,-101.0,,,-69.0
1421.873952,-101.0,,,-69.0
1421.924,-101.0,,,-69.0
1421.973856,-96.0,,,-68.0
1422.023904,-96.0,,,-68.0
1422.073952,-96.0,,,-68.0
1422.124,-96.0,,,-68.0
1422.173856,,,,-67.0
1422.223904,,,,-67.0
1422.273952,,,,-67.0
1422.3239999999998,,,,-67.0
1422.3738560000002,,,,-68.0
1422.423904,,,,-68.0
1422.473952,,,,-68.0
1422.524,,,,-68.0
1422.574856,,,,-67.0
1422.624904,,,,-67.0
1422.6749519999998,,,,-67.0
1422.725,,,,-67.0
1422.774856,,,,-66.0
1422.8249039999998,,,,-66.0
1422.874952,,,,-66.0
1422.925,,,,-66.0
1422.974856,,,,-70.0
1423.024904,,,,-70.0
1423.074952,,,,-70.0
1423.125,,,,-70.0
1423.174856,,,,-71.0
1423.224904,,,,-71.0
1423.274952,,,,-71.0
1423.325,,,,-71.0
1423.374856,-103.0,,,-68.0
1423.424904,-103.0,,,-68.0
1423.474952,-103.0,,,-68.0
1423.525,-103.0,,,-68.0
1423.5758560000002,,,,-69.0
1423.625904,,,,-69.0
1423.675952,,,,-69.0
1423.726,,,,-69.0
1423.775856,-90.0,-92.0,,-72.0
1423.8259039999998,-90.0,-92.0,,-72.0
1423.875952,-90.0,-92.0,,-72.0
1423.9260000000002,-90.0,-92.0,,-72.0
1423.975856,,-102.0,,-68.0
1424.025904,,-102.0,,-68.0
1424.075952,,-102.0,,-68.0
1424.126,,-102.0,,-68.0
1424.175856,,,,-63.0
1424.225904,,,,-63.0
1424.275952,,,,-63.0
1424.326,,,,-63.0
1424.375856,,,,-67.0
1424.425904,,,,-67.0
1424.475952,,,,-67.0
1424.526,,,,-67.0
1424.576856,,,,-71.0
1424.626904,,,,-71.0
1424.676952,,,,-71.0
1424.727,,,,-71.0
1424.776856,,,,-71.0
1424.826904,,,,-71.0
1424.8769519999998,,,,-71.0
1424.927,,,,-71.0
1424.976856,-91.0,,,-69.0
1425.0269039999998,-91.0,,,-69.0
1425.076952,-91.0,,,-69.0
1425.1270000000002,-91.0,,,-69.0
1425.176856,,,,-69.0
1425.226904,,,,-69.0
1425.276952,,,,-69.0
1425.3270000000002,,,,-69.0
1425.376856,,,,-73.0
1425.426904,,,,-73.0
1425.476952,,,,-73.0
1425.527,,,,-73.0
1425.577856,-100.0,,,-70.0
1425.627904,-100.0,,,-70.0
1425.677952,-100.0,,,-70.0
1425.7279999999998,-100.0,,,-70.0
1425.7778560000002,-102.0,,,-67.0
1425.827904,-102.0,,,-67.0
1425.877952,-102.0,,,-67.0
1425.928,-102.0,,,-67.0
1425.977856,-98.0,,,-64.0
1426.0279039999998,-98.0,,,-64.0
1426.077952,-98.0,,,-64.0
1426.128,-98.0,,,-64.0
1426.177856,,,,-70.0
1426.227904,,,,-70.0
1426.277952,,,,-70.0
1426.328,,,,-70.0
1426.377856,,,,-73.0
1426.427904,,,,-73.0
1426.477952,,,,-73.0
1426.5279999999998,,,,-73.0
1426.578856,,,,-68.0
1426.628904,,,,-68.0
1426.678952,,,,-68.0
1426.729,,,,-68.0
1426.778856,,,,-72.0
1426.828904,,,,-72.0
1426.878952,,,,-72.0
1426.929,,,,-72.0
1426.978856,,,,-71.0
1427.028904,,,,-71.0
1427.0789519999998,,,,-71.0
1427.129,,,,-71.0
1427.178856,,,,-72.0
1427.2289039999998,,,,-72.0
1427.278952,,,,-72.0
1427.329,,,,-72.0
1427.378856,,,,-69.0
1427.428904,,,,-69.0
1427.478952,,,,-69.0
1427.529,,,,-69.0
1427.578856,,,,-67.0
1427.628904,,,,-67.0
1427.678952,,,,-67.0
1427.729,,,,-67.0
1427.779856,,,,-67.0
1427.829904,,,,-67.0
1427.879952,,,,-67.0
1427.93,,,,-67.0
1427.9798560000002,,,,-68.0
1428.029904,,,,-68.0
1428.079952,,,,-68.0
1428.13,,,,-68.0
1428.179856,,,,-64.0
1428.2299039999998,,,,-64.0
1428.279952,,,,-64.0
1428.33,,,,-64.0
1428.379856,,,,-62.0
1428.429904,,,,-62.0
1428.479952,,,,-62.0
1428.53,,,,-62.0
1428.579856,,,,-66.0
1428.629904,,,,-66.0
1428.679952,,,,-66.0
1428.73,,,,-66.0
1428.780856,,,,-67.0
1428.830904,,,,-67.0
1428.880952,,,,-67.0
1428.931,,,,-67.0
1428.980856,,,,-69.0
1429.030904,,,,-69.0
1429.080952,,,,-69.0
1429.131,,,,-69.0
1429.180856,,,,-69.0
1429.230904,,,,-69.0
1429.2809519999998,,,,-69.0
1429.331,,,,-69.0
1429.380856,,,,-75.0
1429.4309039999998,,,,-75.0
1429.480952,,,,-75.0
1429.531,,,,-75.0
1429.580856,,,,-70.0
1429.630904,,,,-70.0
1429.680952,,,,-70.0
1429.731,,,,-70.0
1429.781856,,,,-73.0
1429.831904,,,,-73.0
1429.881952,,,,-73.0
1429.932,,,,-73.0
1429.981856,,,,-68.0
1430.031904,,,,-68.0
1430.081952,,,,-68.0
1430.132,,,,-68.0
1430.1818560000002,,,,-70.0
1430.231904,,,,-70.0
1430.281952,,,,-70.0
1430.332,,,,-70.0
1430.381856,,,,-70.0
1430.4319039999998,,,,-70.0
1430.481952,,,,-70.0
1430.5320000000002,,,,-70.0
1430.581856,,,,-70.0
1430.6319039999998,,,,-70.0
1430.681952,,,,-70.0
1430.7320000000002,,,,-70.0
1430.782856,,-95.0,,-68.0
1430.832904,,-95.0,,-68.0
1430.882952,,-95.0,,-68.0
1430.933,,-95.0,,-68.0
1430.982856,,-79.0,,-76.0
1431.032904,,-79.0,,-76.0
1431.082952,,-79.0,,-76.0
1431.1329999999998,,-79.0,,-76.0
1431.182856,,-81.0,,-82.0
1431.232904,,-81.0,,-82.0
1431.282952,,-81.0,,-82.0
1431.333,,-81.0,,-82.0
1431.382856,,-82.0,,-80.0
1431.432904,,-82.0,,-80.0
1431.482952,,-82.0,,-80.0
1431.533,,-82.0,,-80.0
1431.582856,,-92.0,,-75.0
1431.6329039999998,,-92.0,,-75.0
1431.682952,,-92.0,,-75.0
1431.733,,-92.0,,-75.0
1431.783856,,-92.0,,-79.0
1431.8339039999998,,-92.0,,-79.0
1431.883952,,-92.0,,-79.0
1431.934,,-92.0,,-79.0
1431.983856,,-81.0,,-83.0
1432.033904,,-81.0,,-83.0
1432.083952,,-81.0,,-83.0
1432.134,,-81.0,,-83.0
1432.183856,,,,-78.0
1432.233904,,,,-78.0
1432.283952,,,,-78.0
1432.3339999999998,,,,-78.0
1432.3838560000002,,-84.0,,-93.0
1432.433904,,-84.0,,-93.0
1432.483952,,-84.0,,-93.0
1432.534,,-84.0,,-93.0
1432.583856,,-77.0,,-88.0
1432.6339039999998,,-77.0,,-88.0
1432.683952,,-77.0,,-88.0
1432.734,,-77.0,,-88.0
1432.783856,,-74.0,,-101.0
1432.883952,,-74.0,,-101.0
1432.934,,-74.0,,-101.0
1432.984856,,-79.0,,-89.0
1433.034904,,-79.0,,-89.0
